款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
5,13,1,1,0851070201,賸餘繳庫,-,"25,000 ","93,300 ","-25,000 ","上年度預算數係畜產改良作業基
金累積賸餘繳庫數。"
5,14,,,0851120000,種苗改良繁殖場,-,"70,000 ","26,700 ","-70,000 ",
5,14,1,,0851120200,非營業特種基金賸餘繳庫,-,"70,000 ","26,700 ","-70,000 ",
5,14,1,1,0851120201,賸餘繳庫,-,"70,000 ","26,700 ","-70,000 ","上年度預算數係種苗改良繁殖作
業基金賸餘繳庫數。"
5,15,,,0857010000,衛生署,-,-,"127,266 ",-,
5,15,1,,0857010200,非營業特種基金賸餘繳庫,-,-,"127,266 ",-,
5,15,1,1,0857010201,賸餘繳庫,-,-,"127,266 ",-,"前年度決算數係本署醫療藥品基
金賸餘繳庫數。"
5,16,,,0857500000,管制藥品管理局,"124,233 ","101,441 ","107,105 ","22,792 ",
5,16,1,,0857500200,非營業特種基金賸餘繳庫,"124,233 ","101,441 ","107,105 ","22,792 ",
5,16,1,1,0857500201,賸餘繳庫,"124,233 ","101,441 ","107,105 ","22,792 ","本年度預算數係管制藥品管理局
製藥工廠作業基金賸餘繳庫數。"
5,17,,,0871550000,福建省政府,-,-,674 ,-,
5,17,1,,0871550300,投資收益,-,-,674 ,-,
5,17,1,1,0871550301,投資股息紅利,-,-,674 ,-,"前年度決算數係合作金庫商業銀
行股份有限公司分配本府現金股
利。"
6,,,,1000000000,捐獻及贈與收入,20 ,20 ,44 ,0 ,
6,1,,,1017100000,國庫署,20 ,20 ,44 ,0 ,
6,1,1,,1017100100,捐獻收入,20 ,20 ,44 ,0 ,
6,1,1,1,1017100101,一般捐獻,20 ,20 ,44 ,0 ,"本年度預算數係自強救國捐獻收
入。"
7,,,,1100000000,其他收入,"21,687,045 ","20,025,374 ","22,904,721 ","1,661,671 ",
7,1,,,1102010000,總統府,-,-,"3,385 ",-,
7,1,1,,1102010900,雜項收入,-,-,"3,385 ",-,
7,1,1,1,1102010901,收回以前年度歲出,-,-,100 ,-,"前年度決算數係收回以前年度員
工不休假加班費、差旅費及車票
費補助等繳庫數。"
7,1,1,2,1102010909,其他雜項收入,-,-,"3,285 ",-,"前年度決算數係眷舍限期拆遷獎
勵金等收入。"
7,2,,,1102100000,國家安全會議,-,-,4 ,-,
7,2,1,,1102100900,雜項收入,-,-,4 ,-,
7,2,1,1,1102100909,其他雜項收入,-,-,4 ,-,"前年度決算數係委託代售「2006
國家安全報告」中英文版收入。"
7,3,,,1102300000,國史館,-,-,3 ,-,
7,3,1,,1102300900,雜項收入,-,-,3 ,-,
7,3,1,1,1102300901,收回以前年度歲出,-,-,3 ,-,"前年度決算數係收回以前年度員
工加班費及車票費補助繳庫數。"
7,4,,,1102310000,國史館臺灣文獻館,1 ,1 ,218 ,0 ,
7,4,1,,1102310900,雜項收入,1 ,1 ,218 ,0 ,
7,4,1,1,1102310901,收回以前年度歲出,-,-,5 ,-,"前年度決算數係收回以前年度員
工車票費補助繳庫數。"
7,4,1,2,1102310909,其他雜項收入,1 ,1 ,213 ,0 ,"本年度預算數係郵資機酬金收入
。"
7,5,,,1102400000,中央研究院,"2,500 ","2,500 ","3,711 ",0 ,
7,5,1,,1102400900,雜項收入,"2,500 ","2,500 ","3,711 ",0 ,
7,5,1,1,1102400901,收回以前年度歲出,"1,000 ","1,000 ","1,392 ",0 ,"本年度預算數係收回以前年度離
職員工薪資及購置書籍、儀器設
備賸餘款等。"
7,5,1,2,1102400909,其他雜項收入,"1,500 ","1,500 ","2,319 ",0 ,"本年度預算數係研究計畫行政管
理費賸餘款繳庫等收入。"
7,6,,,1103010000,行政院,-,-,170 ,-,
7,6,1,,1103010900,雜項收入,-,-,170 ,-,
7,6,1,1,1103010901,收回以前年度歲出,-,-,61 ,-,"前年度決算數係收回飛安會溢撥
公提離職儲金及大樓管理費等收
入。"
7,6,1,2,1103010909,其他雜項收入,-,-,109 ,-,"前年度決算數係職員證遺失補發
之工本費及兼職人員超額兼職費
等繳庫數。"
7,7,,,1103100000,主計處,400 ,550 ,427 ,-150 ,
7,7,1,,1103100900,雜項收入,400 ,550 ,427 ,-150 ,
7,7,1,1,1103100901,收回以前年度歲出,-,-,4 ,-,"前年度決算數係收回員工休假補
助及子女教育補助費等繳庫數。"
7,7,1,2,1103100909,其他雜項收入,400 ,550 ,423 ,-150 ,"本年度預算數係兼職人員超額兼
職費繳庫數等。"
7,8,,,1103110000,主計處電子處理資料中心,-,-,3 ,-,
7,8,1,,1103110900,雜項收入,-,-,3 ,-,
7,8,1,1,1103110901,收回以前年度歲出,-,-,3 ,-,"前年度決算數係收回員工子女教
育補助費等繳庫數。"
7,9,,,1103200000,新聞局,"15,000 ",-,"21,442 ","15,000 ",
7,9,1,,1103200900,雜項收入,"15,000 ",-,"21,442 ","15,000 ",
7,9,1,1,1103200901,收回以前年度歲出,"15,000 ",-,"16,438 ","15,000 ","本年度預算數係收回補助公視建
置數位無線電視共同傳輸平台計
畫結餘款。"
7,9,1,2,1103200909,其他雜項收入,-,-,"5,004 ",-,"前年度決算數係台灣新生報業股
份有限公司預收資本繳庫等收入
。"
7,10,,,1103300000,人事行政局,-,-,140 ,-,
7,10,1,,1103300900,雜項收入,-,-,140 ,-,
7,10,1,1,1103300901,收回以前年度歲出,-,-,96 ,-,"前年度決算數係收回技工工友退
休金等繳庫數。"
7,10,1,2,1103300909,其他雜項收入,-,-,44 ,-,"前年度決算數係兼職人員超額兼
職費等繳庫數。"
7,11,,,1103310000,公務人力發展中心,-,-,363 ,-,
7,11,1,,1103310900,雜項收入,-,-,363 ,-,
7,11,1,1,1103310909,其他雜項收入,-,-,363 ,-,"前年度決算數係委託代訓經費賸
餘款繳庫數。"
7,12,,,1103320000,公務人員住宅及福利委員會,-,-,253 ,-,
7,12,1,,1103320900,雜項收入,-,-,253 ,-,
7,12,1,1,1103320909,其他雜項收入,-,-,253 ,-,"前年度決算數係中央聯合辦公大
樓合作社租金收入。"
7,13,,,1103330000,地方行政研習中心,-,-,274 ,-,
7,13,1,,1103330900,雜項收入,-,-,274 ,-,
7,13,1,1,1103330901,收回以前年度歲出,-,-,72 ,-,"前年度決算數係收回員工溢領差
旅費等繳庫數。"
7,13,1,2,1103330909,其他雜項收入,-,-,202 ,-,"前年度決算數係辦理公務英語研
習班賸餘款及保管款等繳庫收入
。"
7,14,,,1103400000,國立故宮博物院,-,-,436 ,-,
7,14,1,,1103400900,雜項收入,-,-,436 ,-,
7,14,1,1,1103400901,收回以前年度歲出,-,-,271 ,-,"前年度決算數係收回正館三希堂
室內裝修工程施工查核缺失扣款
等繳庫數。"
7,14,1,2,1103400909,其他雜項收入,-,-,165 ,-,"前年度決算數係依合約收回傳包
傳稿善本古籍數位影像製作逾期
沒收款繳庫數。"
7,15,,,1103500000,經濟建設委員會,-,-,255 ,-,
7,15,1,,1103500900,雜項收入,-,-,255 ,-,
7,15,1,1,1103500901,收回以前年度歲出,-,-,6 ,-,"前年度決算數係收回未使用之20
05年台灣經濟發展簡報光碟廣宣
品內銅幣。"
7,15,1,2,1103500909,其他雜項收入,-,-,250 ,-,"前年度決算數係兼職人員超額兼
職費繳庫數及職員證補發工本費
收入。"
7,16,,,1103510000,金融監督管理委員會,60 ,60 ,93 ,0 ,
7,16,1,,1103510900,雜項收入,60 ,60 ,93 ,0 ,
7,16,1,1,1103510901,收回以前年度歲出,-,-,33 ,-,"前年度決算數係收回員工休假補
助費及子女教育補助費等繳庫數
。"
7,16,1,2,1103510909,其他雜項收入,60 ,60 ,60 ,0 ,"本年度預算數係兼職人員超額兼
職費繳庫數。"
7,17,,,1103520000,銀行局,124 ,156 ,233 ,-32 ,
7,17,1,,1103520900,雜項收入,124 ,156 ,233 ,-32 ,
7,17,1,1,1103520901,收回以前年度歲出,-,-,5 ,-,"前年度決算數係收回員工加班費
收入。"
7,17,1,2,1103520909,其他雜項收入,124 ,156 ,229 ,-32 ,"本年度預算數係兼職人員超額兼
職費繳庫數。"
7,18,,,1103530000,證券期貨局,132 ,132 ,344 ,0 ,
7,18,1,,1103530900,雜項收入,132 ,132 ,344 ,0 ,
7,18,1,1,1103530901,收回以前年度歲出,-,-,229 ,-,"前年度決算數係收回員工不休假
加班費及休假補助等繳庫數。"
7,18,1,2,1103530909,其他雜項收入,132 ,132 ,115 ,0 ,"本年度預算數係兼職人員超額兼
職費繳庫數。"
7,19,,,1103540000,保險局,108 ,132 ,131 ,-24 ,
7,19,1,,1103540900,雜項收入,108 ,132 ,131 ,-24 ,
7,19,1,1,1103540909,其他雜項收入,108 ,132 ,131 ,-24 ,"本年度預算數係兼職人員超額兼
職費繳庫數。"
7,20,,,1103550000,檢查局,-,-,9 ,-,
7,20,1,,1103550900,雜項收入,-,-,9 ,-,
7,20,1,1,1103550901,收回以前年度歲出,-,-,2 ,-,"前年度決算數係收回員工子女教
育補助費繳庫數。"
7,20,1,2,1103550909,其他雜項收入,-,-,7 ,-,"前年度決算數係兼職人員超額兼
職費等繳庫數。"
7,21,,,1103600000,中央選舉委員會及所屬,-,-,"1,413 ",-,
7,21,1,,1103600900,雜項收入,-,-,"1,413 ",-,
7,21,1,1,1103600901,收回以前年度歲出,-,-,"1,393 ",-,"前年度決算數係收回以前年度法
院退還執行費及溢發離職儲金等
。"
7,21,1,2,1103600909,其他雜項收入,-,-,20 ,-,"前年度決算數係銷燬選票及選舉
名冊資源回收等收入。"
7,22,,,1103700000,文化建設委員會及所屬,"12,181 ","7,947 ","179,295 ","4,234 ",
7,22,1,,1103700900,雜項收入,"12,181 ","7,947 ","179,295 ","4,234 ",
7,22,1,1,1103700901,收回以前年度歲出,-,-,"169,101 ",-,"前年度決算數係收回以前年度補
助縣市文化設施計畫等賸餘款。"
7,22,1,2,1103700909,其他雜項收入,"12,181 ","7,947 ","10,194 ","4,234 ","本年度預算數係大台北新劇院板
橋特專三用地使用收入12,181千
元，較上年度增列4,234千元，
其中4,047千元撥充作為大台北
新劇院規劃管理、維護及保全等
經費之用。"
7,23,,,1103750000,青年輔導委員會及所屬,-,-,860 ,-,
7,23,1,,1103750900,雜項收入,-,-,860 ,-,
7,23,1,1,1103750901,收回以前年度歲出,-,-,513 ,-,"前年度決算數係收回志願服務活
動補助款等收入。"
7,23,1,2,1103750909,其他雜項收入,-,-,348 ,-,"前年度決算數係出售各項出版品
等收入。"
7,24,,,1103800000,研究發展考核委員會,-,-,595 ,-,
7,24,1,,1103800900,雜項收入,-,-,595 ,-,
7,24,1,1,1103800901,收回以前年度歲出,-,-,577 ,-,"前年度決算數係收回補助研究案
結餘款等繳庫數。"
7,24,1,2,1103800909,其他雜項收入,-,-,18 ,-,"前年度決算數係閱覽室影印費等
收入。"
7,25,,,1103810000,檔案管理局,200 ,100 ,424 ,100 ,
7,25,1,,1103810900,雜項收入,200 ,100 ,424 ,100 ,
7,25,1,1,1103810909,其他雜項收入,200 ,100 ,424 ,100 ,"本年度預算數係民眾借閱國家檔
案影印費收入等。"
7,26,,,1103850000,國家通訊傳播委員會,-,-,209 ,-,
7,26,1,,1103850900,雜項收入,-,-,209 ,-,
7,26,1,1,1103850901,收回以前年度歲出,-,-,161 ,-,"前年度決算數係收回以前年度支
付中華電信公司之電話保證金。"
7,26,1,2,1103850909,其他雜項收入,-,-,47 ,-,"前年度決算數係沒收廠商之履約
保證金。"
7,27,,,1103900000,大陸委員會,1 ,1 ,927 ,0 ,
7,27,1,,1103900900,雜項收入,1 ,1 ,927 ,0 ,
7,27,1,1,1103900901,收回以前年度歲出,-,-,913 ,-,"前年度決算數係收回以前年度廠
商代購大陸期刊缺漏期扣款繳庫
數。"
7,27,1,2,1103900909,其他雜項收入,1 ,1 ,14 ,0 ,"本年度預算數係使用郵資機酬金
收入。"
7,28,,,1103920000,公平交易委員會,-,-,283 ,-,
7,28,1,,1103920900,雜項收入,-,-,283 ,-,
7,28,1,1,1103920901,收回以前年度歲出,-,-,36 ,-,"前年度決算數係收回以前年度強
制執行郵資等。"
7,28,1,2,1103920909,其他雜項收入,-,-,247 ,-,"前年度決算數係廢紙回收等收入
。"
7,29,,,1103930000,消費者保護委員會,-,-,85 ,-,
7,29,1,,1103930900,雜項收入,-,-,85 ,-,
7,29,1,1,1103930909,其他雜項收入,-,-,85 ,-,"前年度決算數係出售招標文件工
本費及收回兼職人員超額兼職費
等繳庫數。"
7,30,,,1103950000,公共工程委員會,"4,500 ","3,000 ","13,484 ","1,500 ",
7,30,1,,1103950900,雜項收入,"4,500 ","3,000 ","13,484 ","1,500 ",
7,30,1,1,1103950901,收回以前年度歲出,-,-,"7,066 ",-,"前年度決算數係收回以前年度補
助地方政府辦理促進民間參與公
共建設計畫結餘款等繳庫數。"
7,30,1,2,1103950909,其他雜項收入,"4,500 ","3,000 ","6,418 ","1,500 ","本年度預算數係委託辦理政府採
購電子領投標系統及電子公告系
統營運回饋金等收入。"
7,31,,,1103970000,原住民族委員會,"22,000 ",-,"293,470 ","22,000 ",
7,31,1,,1103970900,雜項收入,"22,000 ",-,"293,470 ","22,000 ",
7,31,1,1,1103970901,收回以前年度歲出,"22,000 ",-,"293,247 ","22,000 ","本年度預算數係收回以前年度補
助計畫經費賸餘款等收入。"
7,31,1,2,1103970909,其他雜項收入,-,-,223 ,-,"前年度決算數係清理花東新村以
前年度租金滯納金等繳庫數。"
7,32,,,1103960000,文化園區管理局,-,-,35 ,-,
7,32,1,,1103960900,雜項收入,-,-,35 ,-,
7,32,1,1,1103960901,收回以前年度歲出,-,-,35 ,-,"前年度決算數係收回以前年度員
工溢領差旅費等。"
7,33,,,1103980000,體育委員會,20 ,20 ,"3,813 ",0 ,
7,33,1,,1103980900,雜項收入,20 ,20 ,"3,813 ",0 ,
7,33,1,1,1103980901,收回以前年度歲出,-,-,"3,371 ",-,"前年度決算數係收回以前年度補
助嘉義縣政府民雄休閒運動園區
BOT計畫可行性評估及先期規劃
等經費結餘款。"
7,33,1,2,1103980909,其他雜項收入,20 ,20 ,442 ,0 ,"本年度預算數係國家運動訓練中
心文康雜項收入。"
7,34,,,1103990000,客家委員會及所屬,-,-,"24,072 ",-,
7,34,1,,1103990900,雜項收入,-,-,"24,072 ",-,
7,34,1,1,1103990901,收回以前年度歲出,-,-,"22,427 ",-,"前年度決算數係收回以前年度花
蓮縣吉安鄉初英步道規劃設計暨
工程、屏東縣政府麟洛鄉公所六
堆文化藝廊工程等計畫賸餘款。"
7,34,1,2,1103990909,其他雜項收入,-,-,"1,645 ",-,"前年度決算數係辦理客家歌舞劇
-福春嫁女及2007客家大戲等售
票收入。"
7,35,,,1104010000,立法院,760 ,760 ,"3,159 ",0 ,
7,35,1,,1104010900,雜項收入,760 ,760 ,"3,159 ",0 ,
7,35,1,1,1104010901,收回以前年度歲出,760 ,760 ,"2,029 ",0 ,"本年度預算數係收回以前年度各
委員研究室請領文具及委員撥打
國際電話費等應扣繳款項。"
7,35,1,2,1104010909,其他雜項收入,-,-,"1,130 ",-,"前年度決算數係財物及營繕工程
保管款、醫務室代收藥品款項等
繳庫數。"
7,36,,,1105010000,司法院,-,-,767 ,-,
7,36,1,,1105010900,雜項收入,-,-,767 ,-,
7,36,1,1,1105010901,收回以前年度歲出,-,-,92 ,-,"前年度決算數係收回員工交通補
助費等繳庫數。"
7,36,1,2,1105010909,其他雜項收入,-,-,675 ,-,"前年度決算數係使用郵資機酬金
等收入。"
7,37,,,1105050000,最高法院,-,-,"1,039 ",-,
7,37,1,,1105050900,雜項收入,-,-,"1,039 ",-,
7,37,1,1,1105050901,收回以前年度歲出,-,-,"1,039 ",-,"前年度決算數係收回技工退職之
勞保補償金等繳庫數。"
7,38,,,1105100000,最高行政法院,-,-,6 ,-,
7,38,1,,1105100900,雜項收入,-,-,6 ,-,
7,38,1,1,1105100901,收回以前年度歲出,-,-,6 ,-,"前年度決算數係收回退休人員三
節慰問金等繳庫數。"
7,39,,,1105110000,臺北高等行政法院,-,-,958 ,-,
7,39,1,,1105110900,雜項收入,-,-,958 ,-,
7,39,1,1,1105110909,其他雜項收入,-,-,958 ,-,"前年度決算數係出售郵票等收入
。"
7,40,,,1105130000,高雄高等行政法院,2 ,2 ,3 ,0 ,
7,40,1,,1105130900,雜項收入,2 ,2 ,3 ,0 ,
7,40,1,1,1105130901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回子女教育補
助費等繳庫數。"
7,40,1,2,1105130909,其他雜項收入,2 ,2 ,2 ,0 ,"本年度預算數係使用郵資機酬金
等收入。"
7,41,,,1105200000,公務員懲戒委員會,-,-,18 ,-,
7,41,1,,1105200900,雜項收入,-,-,18 ,-,
7,41,1,1,1105200901,收回以前年度歲出,-,-,16 ,-,"前年度決算數係收回員工休假補
助費等繳庫數。"
7,41,1,2,1105200909,其他雜項收入,-,-,2 ,-,"前年度決算數係廠商違約逾期交
貨扣款等收入。"
7,42,,,1105250000,司法人員研習所,-,-,11 ,-,
7,42,1,,1105250900,雜項收入,-,-,11 ,-,
7,42,1,1,1105250909,其他雜項收入,-,-,11 ,-,"前年度決算數係出售工程圖說等
收入。"
7,43,,,1105300000,臺灣高等法院,400 ,300 ,872 ,100 ,
7,43,1,,1105300900,雜項收入,400 ,300 ,872 ,100 ,
7,43,1,1,1105300901,收回以前年度歲出,-,-,548 ,-,"前年度決算數係收回退休人員滯
留大陸退休金及公務車貨物稅等
繳庫數。"
7,43,1,2,1105300909,其他雜項收入,400 ,300 ,324 ,100 ,"本年度預算數係裁判費逾期1年
未領依規定繳庫等收入。"
7,44,,,1105310000,臺灣高等法院臺中分院,26 ,19 ,27 ,7 ,
7,44,1,,1105310900,雜項收入,26 ,19 ,27 ,7 ,
7,44,1,1,1105310901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回訂購雜誌退
還款項及員工休假補助費等繳庫
數。"
7,44,1,2,1105310909,其他雜項收入,26 ,19 ,26 ,7 ,"本年度預算數係裁判費逾期1年
未領依規定繳庫等收入。"
7,45,,,1105320000,臺灣高等法院臺南分院,-,-,225 ,-,
7,45,1,,1105320900,雜項收入,-,-,225 ,-,
7,45,1,1,1105320901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回公務車燃料
費等繳庫數。"
7,45,1,2,1105320909,其他雜項收入,-,-,224 ,-,"前年度決算數係裁判費逾期1年
未領依規定繳庫等收入。"
7,46,,,1105330000,臺灣高等法院高雄分院,30 ,270 ,7 ,-240 ,
7,46,1,,1105330900,雜項收入,30 ,270 ,7 ,-240 ,
7,46,1,1,1105330901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回公務車保險
費及員工交通補助費等繳庫數。"
7,46,1,2,1105330909,其他雜項收入,30 ,270 ,6 ,-240 ,"本年度預算數係裁判費逾期1年
未領依規定繳庫等收入。"
7,47,,,1105410000,臺灣臺北地方法院,"248,119 ","29,461 ","260,172 ","218,658 ",
7,47,1,,1105410900,雜項收入,"248,119 ","29,461 ","260,172 ","218,658 ",
7,47,1,1,1105410901,收回以前年度歲出,-,-,986 ,-,"前年度決算數係收回撤銷撥用土
地價款等繳庫數。"
7,47,1,2,1105410909,其他雜項收入,"248,119 ","29,461 ","259,186 ","218,658 ","本年度預算數係提存款逾期10年
未領依規定繳庫及少年教養費等
收入。"
7,48,,,1105420000,臺灣士林地方法院,"14,916 ","13,549 ","15,750 ","1,367 ",
7,48,1,,1105420900,雜項收入,"14,916 ","13,549 ","15,750 ","1,367 ",
7,48,1,1,1105420901,收回以前年度歲出,-,-,57 ,-,"前年度決算數係收回員工休假補
助費、子女教育補助費及少年安
置費等繳庫數。"
7,48,1,2,1105420909,其他雜項收入,"14,916 ","13,549 ","15,694 ","1,367 ","本年度預算數係提存款逾期10年
未領依規定繳庫及少年教養費等
收入。"
7,49,,,1105430000,臺灣板橋地方法院,"10,908 ","48,204 ","172,790 ","-37,296 ",
7,49,1,,1105430900,雜項收入,"10,908 ","48,204 ","172,790 ","-37,296 ",
7,49,1,1,1105430901,收回以前年度歲出,-,-,82 ,-,"前年度決算數係收回員工交通及
休假補助費等繳庫數。"
7,49,1,2,1105430909,其他雜項收入,"10,908 ","48,204 ","172,708 ","-37,296 ","本年度預算數係提存款逾期10年
未領依規定繳庫及少年教養費等
收入。"
7,50,,,1105470000,臺灣桃園地方法院,"3,507 ","25,046 ","28,038 ","-21,539 ",
7,50,1,,1105470900,雜項收入,"3,507 ","25,046 ","28,038 ","-21,539 ",
